t,v,ep,epe,epi,idc,mdc,tn,ctl,ctl_ua,bn,p,ab,v_l,ep_l,epe_l,epi_l,idc_l,mdc_l,cd4n_l,cd8n_l,ctl_l,th1_l,tfh_l,ctl_site_l,bn_l,p_l,abg_l,aba_l,abm_l,mr_l,ma_l,igamma_l,i2_l,i6_l,i12_l
7.0,1.153107184189632e7,2.596511062474124e6,1.9580975275174198e6,2.0982328995864224e6,2.135437711093882e6,401504.3933724297,12041.87780790179,11978.92736799517,89.50209291049799,32336.513424422756,6818.37748716404,0.17635303149895817,1.116651350403488e6,5.496811436212316e8,209712.2363740237,77549.67166541156,1.1996026449592886e6,473.9766455800362,97826.40634567056,32728.576564568903,281.8400754735667,951.644667021244,3924.07890212026,1.1656154034267507,59687.16104600702,290.55070100223537,0.0009302098945487752,0.0010611317621328576,0.0009745151772243992,399252.42833738,754.0246742880566,2036.72751739274,0.08524379453573003,1.2210770827299557,0.1818208526699504
7.5,1.912800959815012e7,1.6309616758830654e6,2.4485522867329507e6,3.1230015139724878e6,2.0227739627127831e6,519551.41960758413,10336.970337408842,17035.62579017902,159.30354299713719,31985.186568043035,10227.422686253089,0.30044919005802406,1.9999473760838856e6,5.495704377380254e8,247339.95000227177,125615.55532896936,1.1991432084321827e6,980.1134724923943,93441.43427560013,32282.274911044853,793.3684169985397,3040.486025787335,9005.909328010506,2.8539596922263724,59226.92305137226,738.1543369428316,0.002355632758527928,0.002689875962653567,0.0024715273764150413,398433.5871724977,1584.1067222972538,276.1747829258666,0.21755386775758923,2.7595096925006075,0.4386625900279195
8.0,2.7674721762634248e7,1.0471710615767328e6,2.6050673278951673e6,3.9602356214594436e6,1.917518659742352e6,619649.3270834185,8579.259567249299,22151.8007634898,262.6718772233806,31560.764190806214,14162.883746225423,0.4780800555229224,3.3344627860151604e6,5.490438225114962e8,634637.1819727506,223112.74103996815,1.1982601706856878e6,1908.0974982851876,86827.61540258228,31442.88500061057,1889.0412713195753,6998.102263477141,16591.967104885607,7.727964172639681,58385.15707609273,1597.008876628089,0.00566664470689589,0.006467794130875569,0.005941411379414534,397211.2058162748,2827.957234497012,39.41115269768406,0.4368856106907808,5.405877110993666,0.879819841251402
8.0,2.7674721762634248e7,1.0471710615767328e6,2.6050673278951673e6,3.9602356214594436e6,1.917518659742352e6,619649.3270834185,8579.259567249299,22151.8007634898,262.6718772233806,31560.764190806214,14162.883746225423,0.4780800555229224,3.3344627860151604e6,5.490438225114962e8,634637.1819727506,223112.74103996815,1.1982601706856878e6,1908.0974982851876,86827.61540258228,31442.88500061057,1889.0412713195753,6998.102263477141,16591.967104885607,7.727964172639681,58385.15707609273,1597.008876628089,0.00566664470689589,0.006467794130875569,0.005941411379414534,397211.2058162748,2827.957234497012,2039.411152697684,0.4368856106907808,5.405877110993666,0.879819841251402
8.5,3.458541335016879e7,787050.1819306355,2.5662827948305616e6,4.356806783363036e6,1.8230154572386148e6,696358.7443461908,6937.630673571069,26801.710527334708,401.5454103588751,31082.695253963997,18355.237421792397,0.7144178846052592,5.276715208482833e6,5.487413818323992e8,718560.7326924152,361041.30223887536,1.1966422328084307e6,3532.5791214420565,79220.46390184446,30262.681303450685,3775.5641514429844,13162.176554836646,25905.668824763936,20.225098370512985,57188.89313989536,2932.4604426785827,0.012169657833782299,0.013863176229818159,0.012722648388261206,395167.86830890685,4908.777687055956,281.81911483038385,0.7366707408094401,9.815768124412756,1.5957291932063127
9.0,3.760155871259029e7,695245.7124318421,2.4822694976298255e6,4.29363574413269e6,1.7397223712620407e6,749957.9655870665,5510.935405022838,30688.383472912876,573.409577444866,30570.453560600028,22559.82518325212,1.0106783595557383,7.688135517960322e6,5.475000000295185e8,1.587132441127301e6,587280.381795855,1.193881462653062e6,6170.350003217286,71994.3069385192,28951.11072787697,6554.077279575244,21626.432606697424,35970.42529046379,47.02770197914743,55829.951649587536,4715.060585905255,0.023193583594651162,0.026342063648964787,0.024139306415283182,392498.003708553,7639.939636100255,51.17323590462455,1.1002018208612734,16.532337832968274,2.684516345623184
9.0,3.760155871259029e7,695245.7124318421,2.4822694976298255e6,4.29363574413269e6,1.7397223712620407e6,749957.9655870665,5510.935405022838,30688.383472912876,573.409577444866,30570.453560600028,22559.82518325212,1.0106783595557383,7.688135517960322e6,5.475000000295185e8,1.587132441127301e6,587280.381795855,1.193881462653062e6,6170.350003217286,71994.3069385192,28951.11072787697,6554.077279575244,21626.432606697424,35970.42529046379,47.02770197914743,55829.951649587536,4715.060585905255,0.023193583594651162,0.026342063648964787,0.024139306415283182,392498.003708553,7639.939636100255,2051.1732359046246,1.1002018208612734,16.532337832968274,2.684516345623184
9.5,3.604367514522929e7,696569.8974029516,2.3935645025865696e6,3.8980981966323974e6,1.6670743471837954e6,783047.7452407959,4332.756783367113,33723.84590283944,772.7453561725038,30040.82551205383,26585.255531189294,1.364799257239849,1.0632035626976313e7,5.468797248908626e8,1.6738780125023653e6,826975.7207740534,1.1894466740261076e6,10201.640655910405,66207.9773930997,27728.75051883674,10231.261740726184,32076.149097997866,46058.926527571995,96.18322472596708,54589.6459989965,6858.769314618384,0.03985563674753176,0.04509854985924602,0.04125256870915598,388706.59654642694,11524.682294440352,302.10468277233434,1.5064040399433731,26.224377925635544,4.224656579774107
10.0,3.0916283298948355e7,769572.2114733645,2.294604780897201e6,3.3352572104634787e6,1.6043242558521335e6,798530.7209616296,3394.081275776826,35954.22864243497,992.7864701966423,29507.390868871687,30294.262792271762,1.7723039508346043,1.3517874984144738e7,5.447582558634429e8,3.018408420052472e6,1.0848992466402745e6,1.18291869496586e6,15814.223872301707,62061.52229668885,26701.8215977331,14765.331285919036,44128.29024263966,55848.23012900351,176.0446496063384,53712.75261858427,9274.953497690556,0.06298038375775858,0.07096740729223322,0.06478311682380392,384476.5522222432,15888.724106501624,80.71290943182856,1.9403729355834305,38.763268593767066,6.252420503846653
10.0,3.0916283298948355e7,769572.2114733645,2.294604780897201e6,3.3352572104634787e6,1.6043242558521335e6,798530.7209616296,3394.081275776826,35954.22864243497,992.7864701966423,29507.390868871687,30294.262792271762,1.7723039508346043,1.3517874984144738e7,5.447582558634429e8,3.018408420052472e6,1.0848992466402745e6,1.18291869496586e6,15814.223872301707,62061.52229668885,26701.8215977331,14765.331285919036,44128.29024263966,55848.23012900351,176.0446496063384,53712.75261858427,9274.953497690556,0.06298038375775858,0.07096740729223322,0.06478311682380392,384476.5522222432,15888.724106501624,2080.7129094318284,1.9403729355834305,38.763268593767066,6.252420503846653
