t,v,ep,epe,epi,idc,mdc,tn,ctl,ctl_ua,bn,p,ab,v_l,ep_l,epe_l,epi_l,idc_l,mdc_l,cd4n_l,cd8n_l,ctl_l,th1_l,tfh_l,ctl_site_l,bn_l,p_l,abg_l,aba_l,abm_l,mr_l,ma_l,igamma_l,i2_l,i6_l,i12_l
0.0,1000.0,5.5e6,0.0,0.0,2.5e6,0.0,11200.0,0.0,0.0,23100.0,0.0,0.0,0.0,5.5e8,0.0,0.0,1.2e6,0.0,70000.0,23100.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0
0.5,931.0082702785295,5.499689668696526e6,255.72405806625227,111.5659212350246,2.4999501838989244e6,60.62328394598421,11199.874503463063,0.391580290733689,-1.866393997855263e-20,23099.98151157465,0.21470215952578361,1.1161486351483645e-6,41.26542732163599,5.499999934859213e8,5.8017056770918956,0.6736609240121083,1.2000000025295594e6,0.0,69999.99959835592,23099.99999833335,1.3295039108535008e-6,1.888302148950612e-20,0.0004001900291388741,3.701765451786105e-51,41999.99999602568,3.918945211383851e-6,1.7271677932866352e-12,2.0098919272797755e-12,1.863951174215348e-12,400000.0,1.3935309399735556e-18,2.726882436281753e-15,4.73014354376657e-9,8.016282278180749e-7,4.773994823350036e-23
1.0,1663.5772078388882,5.499369564259521e6,468.3433805942585,346.492018334834,2.499886783822465e6,129.0373764679386,11199.516235332565,1.4991581987127536,0.0010079375248094812,23099.928729666546,0.8026228786915797,8.186281189056676e-6,96.92503019424592,5.499999736745183e8,21.243990603754316,4.522595987141306,1.2000000064818594e6,0.0034595041676198147,69999.99082840925,23099.999885963658,9.068480645239254e-5,3.240046789824695e-6,0.010143604408397561,1.8099334163865216e-9,41999.99979327435,0.00020091499212836593,1.808285660351084e-10,2.098748461722544e-10,1.9438034118536416e-10,400000.0,1.5915449834804797e-15,7.260910334999652e-13,1.5328271546635618e-7,9.892058282941293e-6,6.62178563203897e-9
1.5,3582.7369122789405,5.498707042209924e6,943.1763035203921,768.0285412229741,2.499757458313425e6,268.7221476188453,11198.775219432266,3.775734313384496,0.007506976704675461,23099.81955439592,1.986024040054735,2.7843010886695558e-5,228.09593695748825,5.499999274964505e8,54.998368909558025,14.832372094081043,1.1999999886934618e6,0.03542283728201765,69999.97234156556,23099.99877219538,0.0009732955972467287,0.0003706608382566075,0.06512895990439481,2.5782975345929475e-7,41999.99799880174,0.0019171645002571225,2.609628561066427e-9,3.020772495829787e-9,2.794069828458455e-9,400000.0,1.6994459706894145e-13,2.6028982631838883e-11,1.079586044270633e-6,4.276202424862783e-5,2.0595462532365995e-7
2.0,7715.350108709733,5.497254558246164e6,2006.024031803964,1640.7640501583046,2.4994783336292435e6,572.2454034805378,11197.210405366272,8.570860465289174,0.025875742387817157,23099.58898528837,4.459405362723638,7.329144929044948e-5,534.6443796589413,5.499998187505772e8,133.02640055507487,39.49323088336338,1.1999999456852535e6,0.10699158825031868,69999.92819305268,23099.9934407146,0.005183809385188251,0.0026485104129851745,0.25150302699765364,4.228874258464839e-6,41999.98989073488,0.009553929391583792,1.7210438212708102e-8,1.9870367540939976e-8,1.8355593917620522e-8,400000.0,7.195537683748626e-12,3.9336491856207846e-10,4.3634834791551406e-6,0.00012996562383004378,8.650451023672032e-7
2.5,16526.769419413493,5.494130456525045e6,4294.263590897471,3506.878344290633,2.498880520482132e6,1223.3098225432177,11193.869772892182,18.79733392361214,0.06882393942503058,23099.096656026166,9.72127850174146,0.00017325184662529184,1225.9481223175128,5.499995670468813e8,311.8344927277935,97.04035978662932,1.1999998450230802e6,0.2698424091151435,69999.78989231255,23099.975298112666,0.019467680409482956,0.009852133969338078,0.7646886722980794,3.000198523810874e-5,41999.963126282375,0.03442589308563856,7.571761990167111e-8,8.720745138358401e-8,8.046274779956577e-8,399999.9999999999,1.7322298389490475e-10,3.6663199637474438e-9,1.358264793116565e-5,0.00034115618185552745,2.44153453783695e-6
3.0,35362.10649178717,5.487449481427543e6,9184.445700587616,7500.6304133177755,2.497605994203889e6,2611.8882948504133,11186.736917703243,40.62253212428033,0.16389605831249368,23098.044985892702,20.943654158593787,0.00038937241826039797,2760.8440951172383,5.499989961104926e8,714.2464201781746,228.76479043595427,1.199999603558532e6,0.6471286580469228,69999.41530550517,23099.923550973795,0.06010518491483281,0.02855697675564693,2.0496212263789,0.00013834399916182733,41999.888030847906,0.10345396899430756,2.629719117416302e-7,3.0220983923390185e-7,2.7853485858414414e-7,399999.99999999703,3.0274772560607605e-9,2.6402107008631926e-8,3.687664243326385e-5,0.0008342937560122597,6.113921675586191e-6
3.5,75626.95544820942,5.473192516785158e6,19614.388188722125,16033.259263305004,2.4949015342145297e6,5559.41523547857,11171.55062772699,87.07717518589637,0.3701396430829145,23095.803833970633,44.838079559376375,0.0008530196479075764,6138.5405662507355,5.499977201682491e8,1608.1364163211733,525.367698035831,1.1999990387958249e6,1.5064164720961595,69998.49205689531,23099.789746602597,0.16498016954246786,0.07383532748995067,5.109699580737745,0.000496047272350453,41999.6956668883,0.27879922256753437,7.876125732709553e-7,9.033866687127187e-7,8.318297264217771e-7,399999.99999995646,4.388901774525828e-8,1.6407104830320595e-7,9.263283862110134e-5,0.0019604252286581467,1.4565060118852676e-5
4.0,161580.59862667494,5.442875022336759e6,41775.58039716943,34218.01127762881,2.489217401247647e6,11758.347373004317,11139.413915360814,185.35877562754558,0.8132469951347144,23091.05181679183,95.46100030370292,0.0018423438932017974,13520.933142991651,5.49994898996521e8,3575.5391024517776,1184.9180845583016,1.199997749478603e6,3.431609266099345,69996.32089677102,23099.46346108641,0.4203867558741893,0.17962698193174975,12.178895977965839,0.0015193778894532605,41999.22924692864,0.7013169606375677,2.140656021785062e-6,2.4512912189494242e-6,2.2553195603348178e-6,399999.99999943597,5.663174082212851e-7,9.306063326663803e-7,0.00022185723888910031,0.004491062353527003,3.3696539533603325e-5
4.5,344491.3068411884,5.378884951421283e6,88471.37141051679,72780.38549063094,2.4775058319610576e6,24546.514749228554,11072.257937756556,390.66173183921234,1.7588534629608,23081.08019601535,201.55134225415102,0.003939164472099203,29560.55185485374,5.499887121000367e8,7874.795044884887,2637.751218941129,1.1999948542962072e6,7.695374583022492,69991.35540805983,23098.69723497648,1.0197983156018093,0.42117383086387983,28.176396238339972,0.004196927002568626,41998.13783412835,1.685583464265585,5.447110836659518e-6,6.229046668652386e-6,5.727260884911031e-6,399999.9999932659,6.761417574225811e-6,4.966655993989147e-6,0.0005149668922415264,0.010110220952008628,7.640860939211414e-5
5.0,731154.6724639761,5.245947007665529e6,185130.32167148747,153696.49971511774,2.4543145244583935e6,49930.92026087075,10935.44175126754,808.6304758669488,3.7604422491803122,23060.589663934305,419.01498518851224,0.008330585465368818,64200.38392218171,5.499752372870982e8,17210.83664651438,5813.942224641499,1.1999884262602523e6,17.05873393909235,69980.23049798237,23096.944390310935,2.3915092501196726,0.9637198788702737,63.82683087222266,0.010807608541413103,41995.646268150405,3.9257776135464546,1.3237390553389891e-5,1.512075299159418e-5,1.3895189288239037e-5,399999.9999239683,7.63459768200769e-5,2.5370495145774004e-5,0.0011693460650872387,0.02247318837684525,0.00017078189655447178
5.5,1.5372644170594611e6,4.978784726600236e6,377876.04425773345,319769.99771778606,2.411659074868335e6,96819.974236287,10669.860630887373,1618.8471944052842,7.938120997602907,23020.123528366916,846.3883779927536,0.0173234566624066,138441.05367926942,5.499460885639137e8,37350.30488465336,12710.863739919434,1.1999742665974877e6,37.48075069561482,69955.7756282215,23093.014764877713,5.472868071872412,2.1677399435894684,142.24662120090767,0.02649998013607536,41990.0643973953,8.936506614735126,3.11222856772611e-5,3.5518143801965515e-5,3.26251226119131e-5,399999.999179073,0.0008243819959342849,0.00012509056201383782,0.0026111752614438473,0.04946890281602152,0.0003776963709989964
