t,v,ep,epe,epi,idc,mdc,tn,ctl,ctl_ua,bn,p,ab,v_l,ep_l,epe_l,epi_l,idc_l,mdc_l,cd4n_l,cd8n_l,ctl_l,th1_l,tfh_l,ctl_site_l,bn_l,p_l,abg_l,aba_l,abm_l,mr_l,ma_l,igamma_l,i2_l,i6_l,i12_l
0.0,1000.0,5.5e6,0.0,0.0,2.5e6,0.0,16000.0,0.0,0.0,33000.0,0.0,0.0,0.0,5.5e8,0.0,0.0,1.2e6,0.0,100000.0,33000.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0
0.5,931.0082439807225,5.499689668698592e6,255.72405613394443,111.56592096861199,2.499950183899222e6,60.623283561019306,15999.820719233321,0.559400414178552,5.779221020730006e-20,32999.97358796382,0.3067173701083078,1.5944980488005197e-6,41.26542706448909,5.499999934859208e8,5.8017056644385026,0.6736609233804262,1.20000000252956e6,0.0,99999.99932496797,32999.9999952923,4.6942444398591885e-6,8.40411263475978e-19,0.0006725882837499949,-3.445211660143468e-46,59999.9999904578,9.409232191077714e-6,4.146861446079566e-12,4.825670891047749e-12,4.475272924707234e-12,400000.0,3.690234434941519e-17,9.628142162506885e-15,7.949821077483728e-9,8.016282274334864e-7,1.264210188631563e-21
1.0,1663.5766437999075,5.499369564331737e6,468.3433161852213,346.49198716702995,2.4998867838333244e6,129.03736276440296,15999.308907641946,2.1416544946341385,0.00143991074846328,32999.89818524147,1.1466040711095575,1.1694687240970834e-5,96.92502096156635,5.499999736745186e8,21.243989809934373,4.522595913991441,1.2000000055952368e6,0.004324380209278947,99999.98557768732,32999.99967788341,0.00032019497265184404,6.806820891586758e-6,0.01704807438481622,6.390556514002118e-9,59999.999503659936,0.0004823889252381758,4.341622172001518e-10,5.039011841110215e-10,4.666994919890498e-10,400000.0,4.210190158946735e-14,2.556051093401033e-12,2.576288517702307e-7,9.89205820060614e-6,8.277232042357348e-9
1.5,3582.731125968135,5.498707043101787e6,943.1755286811012,768.0278645308204,2.4997574584510266e6,268.72197660246843,15998.250313861236,5.3939049564661365,0.010724252280045499,32999.742220622575,2.837176540222877,3.977572615967406e-5,228.09582015963727,5.499999274964641e8,54.998356344414,14.83237057470877,1.1999999790520417e6,0.044278546237022695,99999.98982706574,32999.99652955926,0.0034388426313330367,0.0007786993524485001,0.1094604451088262,9.103532315773136e-7,59999.99519520669,0.00460303564303192,6.2656144199583304e-9,7.252754659888536e-9,6.708450568550883e-9,400000.0,4.300973706438114e-12,8.681005918340575e-11,1.8166902998695149e-6,4.276202198827263e-5,2.5744328099199384e-7
2.0,7715.307732726008,5.497254565610937e6,2006.0177499877952,1640.7577477219083,2.499478334786221e6,572.2439814057004,15996.014868574102,12.24407465472736,0.0369653429296219,32999.41283668107,6.3705727038775075,0.0001047020280573816,534.6433921199246,5.499998187507168e8,133.02627898744538,39.493213456858896,1.19999991520255e6,0.13373947455610632,100000.05409896118,32999.981438901654,0.018336310944980203,0.0055641020484827166,0.4226944225191332,1.4936653447969883e-5,59999.97572812483,0.022938603506409708,4.1321576456172355e-8,4.770796078993084e-8,4.4071049668666116e-8,399999.9999999998,1.76197673581171e-10,1.2789934437078466e-9,7.351930257524297e-6,0.00012996559364025344,1.081306350982569e-6
2.5,16526.515041613286,5.494130504405402e6,4294.223316572903,3506.836674877406,2.4988805281002964e6,1223.3005392599716,15991.242560208473,26.853248632422076,0.098319874857005,32998.70951266301,13.88749430578342,0.00024750228955067465,1225.9415434693728,5.499995670479242e8,311.8336038267542,97.0402136290185,1.1999997660927544e6,0.33730287564049294,100000.1891688569,32999.93004374325,0.06891774143279135,0.02069781268362079,1.2851936842042826,0.00010606531856638716,59999.911468285456,0.08265519155784591,1.8179498296188393e-7,2.093816096548245e-7,1.9318784555711627e-7,399999.99999999587,4.217368374260397e-9,1.1904350516314986e-8,2.2899523732300328e-5,0.0003411559027378583,3.0519179474010955e-6
3.0,35360.74377107983,5.487449751020898e6,9184.221161183385,7500.3968400712665,2.4976060373596163e6,2611.83602120257,15981.052907084966,58.03166829792909,0.23413690746503749,32997.20714740873,29.91922435749671,0.0005562439979198,2760.8061312972845,5.499989961169914e8,714.240958765204,228.76378173483084,1.1999994115667918e6,0.8089096630025404,100000.45621063438,32999.7833980801,0.2128783284909524,0.059994048229429636,3.4447601465125377,0.0004895010773638925,59999.73117089001,0.24838875397396062,6.313849698497185e-7,7.255936525086067e-7,6.68750976981324e-7,399999.99999992736,7.39408071315902e-8,8.610059132986982e-8,6.218939856184885e-5,0.0008342917091089092,7.642403874627983e-6
3.5,75620.12549720408,5.4731939080245495e6,19613.237214172514,16032.061601905858,2.494901756251147e6,5559.147167926085,15959.358946285487,124.39314969937223,0.5287687972438474,32994.00561099,64.05287847637393,0.0012185861589040438,6138.339774808467,5.499977202044346e8,1608.1063114381002,525.3615620076351,1.199998588039363e6,1.883012739495212,100001.01540469006,32999.40416561671,0.5844712009793287,0.15511891353072443,8.587841981229385,0.0017561991456596351,59999.269335581135,0.6693847522426383,1.8910250233403146e-6,2.1689937959185064e-6,1.9971885488809986e-6,399999.9999989434,1.0766480776770258e-6,5.374203577998619e-7,0.00015623987233084907,0.001960412464958089,1.8206401724502915e-5
4.0,161547.72785759933,5.442881813431282e6,41769.988233588025,34212.18169684956,2.4892184663867964e6,11757.06169010611,15913.45297165207,264.78422339181145,1.1617691743860725,32987.21755056036,136.36527356679775,0.002631850024736394,13519.927245815776,5.499948991841446e8,3575.3841158730384,1184.8837571155518,1.1999967167426117e6,4.289465574244057,100002.2146585763,32998.4794406498,1.4895124398360897,0.3773856346587657,20.469352242929926,0.005381207325133214,59998.14960867967,1.6838259453087105,5.139617880744926e-6,5.8854387505592295e-6,5.414919650480566e-6,399999.999986329,1.3942973268723896e-5,3.0584873823281035e-6,0.00037423188181491627,0.004490992713604278,4.212202576584013e-5
4.5,344337.3161957641,5.37891678010066e6,88445.25754300303,72752.95943840966,2.477510613194969e6,24540.719979395657,15817.532395799364,558.0228957680727,2.5125836883947827,32972.97484389009,287.895053363579,0.005627037754282748,29555.688411298794,5.499887130288851e8,7874.031608757307,2637.569871058154,1.1999925288570684e6,9.618971909543736,100004.8039200945,32996.30844801929,3.613661783045873,0.8849514465007855,47.358606029008406,0.014867809026877551,59995.52985410458,4.04696827477942,1.3078214365638897e-5,1.495559849284413e-5,1.3750838003587404e-5,399999.99983645283,0.00016690273355631448,1.6361865917608838e-5,0.0008687291740549849,0.010109896158087044,9.552919303441174e-5
