t,v,ep,epe,epi,idc,mdc,tn,ctl,ctl_ua,bn,p,ab,v_l,ep_l,epe_l,epi_l,idc_l,mdc_l,cd4n_l,cd8n_l,ctl_l,th1_l,tfh_l,ctl_site_l,bn_l,p_l,abg_l,aba_l,abm_l,mr_l,ma_l,igamma_l,i2_l,i6_l,i12_l,a7
5.0,730449.1279363628,5.2460903690263955e6,185013.15107506013,153571.07086058252,2.454334200562833e6,49906.80263813961,15622.150510059622,1154.9048226488703,5.371748784672316,32943.71320730811,598.4385608027338,0.01189928660798845,64177.47488114773,5.499752417412925e8,17207.189020534912,5813.02260638316,1.1999832556092516e6,21.322172469930155,100010.43617988363,32991.34534191829,8.474745937491925,2.025066687500191,107.28819146983965,0.038292080816350584,59989.55122494154,9.425322487084635,3.178191861709764e-5,3.6303715317554106e-5,3.336123231343744e-5,399999.999686673,0.000314620836308623,8.371012267806062e-5,0.0019728613153308623,0.02247116558484873,0.000213497435978423,10.0
5.5,1.5341150433884298e6,4.979395471834257e6,377379.7356191072,319215.61883153697,2.4117298200740702e6,96731.13672605444,15243.009971978498,2311.5494346779396,11.33876176116274,32885.94499337176,1208.5173737019384,0.024741273679244398,138335.73693064845,5.49946109388823e8,37333.30245591394,12706.345108898482,1.1999628790808944e6,46.844881077240515,100022.88058500728,32980.2355857512,19.394534692436316,4.556861041979729,239.15106735213223,0.0938999245961527,59976.166780214466,21.45455087262959,7.472044200272372e-5,8.527427339454756e-5,7.832850356668682e-5,399999.9966143003,0.003399944635963848,0.0004131058932089405,0.0044063603475647225,0.049459669912607127,0.00047238905763373587,10.0
6.0,3.157202798638832e6,4.479444965931812e6,731870.1691919087,643221.3081752617,2.342375047289505e6,173395.65396019022,14566.05641295805,4371.223832945009,23.468274172905012,32779.38783635746,2323.5566894651756,0.05000661806080551,295206.39538943814,5.498836543594788e8,80335.84427849844,27555.426491436847,1.1999183583082906e6,102.14743524237643,100051.25212413461,32955.86820129066,43.550334003718376,10.136207781913528,525.4801056632838,0.22229216818049305,59946.72446493795,47.95868943082982,0.0001713708608884806,0.00019543230131447123,0.000179450473461076,399999.9649893361,0.03516077131242478,0.0019681230725002575,0.009700880766547888,0.10796452073372863,0.0010392093377514875,10.0
6.0,3.157202798638832e6,4.479444965931812e6,731870.1691919087,643221.3081752617,2.342375047289505e6,173395.65396019022,14566.05641295805,4371.223832945009,23.468274172905012,32779.38783635746,2323.5566894651756,0.05000661806080551,295206.39538943814,5.498836543594788e8,80335.84427849844,27555.426491436847,1.1999183583082906e6,102.14743524237643,100051.25212413461,32955.86820129066,43.550334003718376,10.136207781913528,525.4801056632838,0.22229216818049305,59946.72446493795,47.95868943082982,0.0001713708608884806,0.00019543230131447123,0.000179450473461076,399999.9649893361,0.03516077131242478,0.0019681230725002575,0.009700880766547888,0.10796452073372863,0.0010392093377514875,7.5
6.5,6.24712626661694e6,3.6592378844726332e6,1.2919498600443623e6,1.221699261431036e6,2.2466216700476194e6,279589.6706053185,13496.816509972907,7608.825719759397,47.0059700914834,32601.28800272186,4157.91508672728,0.09672417125546318,574232.3863765993,5.497577579947301e8,165264.5457678496,58599.25047469822,1.199819090121437e6,221.0861882629341,100119.98397237762,32903.78125970848,96.1664778868631,22.422653971156972,1136.0231646910688,0.512629237234361,59883.285075151194,105.42216193601317,0.0003852684796384835,0.0004390913454830511,0.00040306437212081785,399999.6859087433,0.31552895858995267,0.008484335916679088,0.021027612131275786,0.23311441704379215,0.0022946881684237216,7.621926438748205
7.0,1.153107184189636e7,2.5965110624741167e6,1.9580975275174242e6,2.0982328995864294e6,2.1354377110938816e6,401504.3933724306,12041.87780790178,11978.92736799521,89.50209291049845,32336.513424422847,6818.377487164083,0.17635303149895945,1.1329702581317574e6,5.495098264031513e8,330530.3997157484,120456.18753813494,1.1996031724364185e6,470.73302852856426,100307.80619553606,32797.04433675811,208.3322247159863,49.959673720076594,2391.3724435972913,1.15792997631597,59751.05981454017,226.9943201917132,0.0008500322396051675,0.0009682324670056518,0.0008885466961475791,399997.4028628003,2.609425083917934,0.035021032212141485,0.04448256405418285,0.49165118548890024,0.005222449239777292,7.7379064549100995
7.0,1.153107184189636e7,2.5965110624741167e6,1.9580975275174242e6,2.0982328995864294e6,2.1354377110938816e6,401504.3933724306,12041.87780790178,11978.92736799521,89.50209291049845,32336.513424422847,6818.377487164083,0.17635303149895945,1.1329702581317574e6,5.495098264031513e8,330530.3997157484,120456.18753813494,1.1996031724364185e6,470.73302852856426,100307.80619553606,32797.04433675811,208.3322247159863,49.959673720076594,2391.3724435972913,1.15792997631597,59751.05981454017,226.9943201917132,0.0008500322396051675,0.0009682324670056518,0.0008885466961475791,399997.4028628003,2.609425083917934,0.035021032212141485,0.04448256405418285,0.49165118548890024,0.005222449239777292,5.803429841182575
7.5,1.9128009598149974e7,1.6309616758830792e6,2.4485522867329447e6,3.1230015139724705e6,2.0227739627127855e6,519551.4196075823,10336.97033740887,17035.625790178943,159.30354299713576,31985.186568043133,10227.422686253058,0.3004491900580226,2.020967769686106e6,5.490485783837091e8,630140.4665667797,239565.60248936035,1.199168875730173e6,955.3190176685242,100780.81219514359,32593.303373750514,439.111040083793,115.53037218190721,4832.033260518094,2.5672544549859273,59490.70336300259,473.8031908010349,0.0018337127039212801,0.002087377768825807,0.0019150006696527894,399981.65534694033,18.43883072513151,0.12849584004887107,0.09062642933358211,1.0140399179685708,0.012920772284426223,6.008098982951225
8.0,2.7674721762634404e7,1.0471710615767249e6,2.605067327895167e6,3.9602356214594557e6,1.9175186597423507e6,619649.3270834204,8579.25956724926,22151.80076348991,262.6718772233831,31560.76419080629,14162.883746225552,0.4780800555229283,3.5371883429713156e6,5.482327611002337e8,1.1463523527118845e6,454819.40293572005,1.1982930704107836e6,1891.5445151941233,101938.60883997573,32244.479880599312,890.8517128977168,295.8811470666012,9242.970611976069,5.573648180878124,59021.7547637126,946.0076457843082,0.0038367961560836555,0.004363954459800858,0.004001971528983147,399890.7023184341,109.90814257824053,0.42949780181055774,0.17585966759228325,2.0529285923636045,0.03826308994326038,6.202786292888887
8.0,2.7674721762634404e7,1.0471710615767249e6,2.605067327895167e6,3.9602356214594557e6,1.9175186597423507e6,619649.3270834204,8579.25956724926,22151.80076348991,262.6718772233831,31560.76419080629,14162.883746225552,0.4780800555229283,3.5371883429713156e6,5.482327611002337e8,1.1463523527118845e6,454819.40293572005,1.1982930704107836e6,1891.5445151941233,101938.60883997573,32244.479880599312,890.8517128977168,295.8811470666012,9242.970611976069,5.573648180878124,59021.7547637126,946.0076457843082,0.0038367961560836555,0.004363954459800858,0.004001971528983147,399890.7023184341,109.90814257824053,0.42949780181055774,0.17585966759228325,2.0529285923636045,0.03826308994326038,4.652089719666665
8.5,3.458541335016892e7,787050.1819306312,2.566282794830558e6,4.356806783363041e6,1.823015457238613e6,696358.7443461933,6937.630673571015,26801.71052733486,401.54541035888025,31082.695253964055,18355.237421792586,0.7144178846052701,5.469197806410856e6,5.469077980209682e8,1.9448177319807368e6,818387.2730094445,1.1966674932528979e6,3544.10129063274,104416.38263954669,31725.58532972414,1723.6097256781848,894.6084496910751,16551.564056908555,11.774637870157713,58278.19207383454,1782.602485746172,0.007707685415110811,0.008756696325431223,0.008025884639234825,399494.56199504156,508.6981702747198,1.2633274225795108,0.3236825175410337,4.1430544627523505,0.13179081993747283,4.912910381757067
