t,v,ep,epe,epi,idc,mdc,tn,ctl,ctl_ua,bn,p,ab,v_l,ep_l,epe_l,epi_l,idc_l,mdc_l,cd4n_l,cd8n_l,ctl_l,th1_l,tfh_l,ctl_site_l,bn_l,p_l,abg_l,aba_l,abm_l,mr_l,ma_l,igamma_l,i2_l,i6_l,i12_l,a7
5.0,730919.4041185785,5.2459948069372345e6,185091.25433639676,153654.6771348025,2.454321084413484e6,49922.87939588705,12497.671949902213,924.0740189862887,4.297565195014546,26354.963266416977,478.8331227864018,0.009520255789475579,64192.70251159791,5.499752387796134e8,17209.614224535657,5813.625159366148,1.1999858409424354e6,19.190698812086886,79989.90400087036,26394.468493244105,4.8725410385983,1.4578590031913676,85.82308200350866,0.022018071906217348,47993.31136003094,6.032265575587709,2.0340524749048337e-5,2.3234489613589765e-5,2.1351291972525163e-5,399999.9998333829,0.00016730529986712825,4.944147188868272e-5,0.0015752425507716615,0.022472497953114987,0.0001921376417908958,10.0
5.5,1.5362138044216929e6,4.978988413753185e6,377710.5177575356,319585.0831308076,2.4116826637199116e6,96790.35147479517,12194.220305426687,1849.8204982367072,9.071761954682096,26308.727071066198,967.1385940949507,0.019796496785966157,138405.69194546575,5.499460955519674e8,37344.598541565945,12709.298813792964,1.1999685728173018e6,42.164008701446484,79977.23794972144,26387.361128098117,11.150561840387102,3.279757108486176,191.28335419635644,0.053990074243457295,47984.73964379692,13.73122690398931,4.782163754220039e-5,5.457617486261695e-5,5.013083317049698e-5,399999.99819986534,0.001807708967330088,0.0002439260961570092,0.003517868385347012,0.04946576872851474,0.0004250109253646002,10.0
6.0,3.1661942310044747e6,4.477871005908769e6,733135.5336093003,644766.8603839612,2.342236819624169e6,173577.3736169373,11652.226286824016,3498.8913629020885,18.77774388406251,26223.410773175165,1859.9549298877005,0.04001839516611244,295517.9642587313,5.498835913985136e8,80387.07802464008,27569.508581083748,1.1999307993827425e6,91.94979113945799,79950.65057216231,26371.74598884157,25.037698011607137,7.289780047484765,420.19611824528823,0.12780778630497186,47965.869400418465,30.69500480451908,0.00010968013188210369,0.00012507987819742624,0.00011485126160148584,399999.9813767479,0.01870308099139364,0.0011622014635144825,0.007742818990915609,0.10798849506246051,0.0009336922047822312,10.0
6.0,3.1661942310044747e6,4.477871005908769e6,733135.5336093003,644766.8603839612,2.342236819624169e6,173577.3736169373,11652.226286824016,3498.8913629020885,18.77774388406251,26223.410773175165,1859.9549298877005,0.04001839516611244,295517.9642587313,5.498835913985136e8,80387.07802464008,27569.508581083748,1.1999307993827425e6,91.94979113945799,79950.65057216231,26371.74598884157,25.037698011607137,7.289780047484765,420.19611824528823,0.12780778630497186,47965.869400418465,30.69500480451908,0.00010968013188210369,0.00012507987819742624,0.00011485126160148584,399999.9813767479,0.01870308099139364,0.0011622014635144825,0.007742818990915609,0.10798849506246051,0.0009336922047822312,7.5
6.5,6.283065610085602e6,3.654122013667183e6,1.2959747517626444e6,1.2275806290011676e6,2.246309774425077e6,280032.21623115795,10795.805573239819,6092.137076589045,37.616251756412865,26080.745992920325,3329.470755230713,0.07742188749958509,575516.5695705095,5.497574861419235e8,165484.32709316205,58663.911558406035,1.1998460683792478e6,199.0564279890527,79899.5860438521,26338.24855768648,55.28308117331768,16.080702433532366,907.8679618899449,0.294729122513785,47925.14291218841,67.47529007389709,0.00024658346023235096,0.00028103185080625585,0.00025797354832689365,399999.83265944856,0.1681059332942069,0.005012844070343164,0.016773016969524324,0.23317774069238129,0.002049588578876368,7.621926438748212
7.0,1.1659571676886186e7,2.5839708738229307e6,1.9675475236593385e6,2.117488081626926e6,2.134896707515414e6,402359.5911544886,9630.036921575596,9593.77095107949,71.6373889998972,25868.54538685494,5461.935284566259,0.1411988314089055,1.137979049809478e6,5.495087131531821e8,331424.10582616995,120738.79713746514,1.1996607863080807e6,424.01066116747523,79826.41075375279,26269.108863320198,119.73217585772719,35.482104185991695,1908.3206701631473,0.6657070114765616,47839.972908772856,145.2833437142357,0.0005440534273959555,0.0006197063686451648,0.0005687044860312642,399998.6108825039,1.3956771460300441,0.020711278592022646,0.03542752736494875,0.4915506437192559,0.004566472515983915,7.737906454910101
7.0,1.1659571676886186e7,2.5839708738229307e6,1.9675475236593385e6,2.117488081626926e6,2.134896707515414e6,402359.5911544886,9630.036921575596,9593.77095107949,71.6373889998972,25868.54538685494,5461.935284566259,0.1411988314089055,1.137979049809478e6,5.495087131531821e8,331424.10582616995,120738.79713746514,1.1996607863080807e6,424.01066116747523,79826.41075375279,26269.108863320198,119.73217585772719,35.482104185991695,1908.3206701631473,0.6657070114765616,47839.972908772856,145.2833437142357,0.0005440534273959555,0.0006197063686451648,0.0005687044860312642,399998.6108825039,1.3956771460300441,0.020711278592022646,0.03542752736494875,0.4915506437192559,0.004566472515983915,5.8034298411825755
7.5,1.952078720003821e7,1.6094684904612124e6,2.4635614877338274e6,3.174752747095766e6,2.0220075197021235e6,520932.16729816346,8263.694773121151,13646.426993450403,127.53449551075246,25586.846767643856,8195.82917058272,0.24062855186473092,2.0380368534382319e6,5.49044408455224e8,633445.6036808537,240729.10408898693,1.1992865062829428e6,861.2571892709158,79763.28640631153,26135.404573723816,252.13926806953123,79.55167736666283,3842.5525051011687,1.4757813026898536,47671.22571538198,303.1478932391972,0.0011735480770378038,0.001335887865542666,0.0012255684176515364,399990.1023245686,9.94826076980622,0.07603296497454835,0.07189508315736559,1.010942716288425,0.010621516404372294,6.008098982951229
8.0,2.8670991489228927e7,1.0189331659100398e6,2.6230916085707736e6,4.073660950558344e6,1.9165553282313934e6,621650.2013095889,6854.962072365471,17746.97162007033,210.33211099508827,25246.384128832484,11353.54461879003,0.38300339627166985,3.5893412756925505e6,5.482186148310937e8,1.1573912770781505e6,459256.1201036576,1.1985264353666962e6,1708.1535885786686,79887.98995074538,25901.469885124152,510.15960137332326,189.12373774315188,7295.028702095718,3.202864789187492,47363.878340801515,604.5247979460212,0.002454393848022338,0.002791590531582772,0.002560020900428382,399939.9227472085,60.40942292257802,0.25331423002531844,0.13821099718892219,2.0264790878537013,0.028158776142373644,6.202786292888884
8.0,2.8670991489228927e7,1.0189331659100398e6,2.6230916085707736e6,4.073660950558344e6,1.9165553282313934e6,621650.2013095889,6854.962072365471,17746.97162007033,210.33211099508827,25246.384128832484,11353.54461879003,0.38300339627166985,3.5893412756925505e6,5.482186148310937e8,1.1573912770781505e6,459256.1201036576,1.1985264353666962e6,1708.1535885786686,79887.98995074538,25901.469885124152,510.15960137332326,189.12373774315188,7295.028702095718,3.202864789187492,47363.878340801515,604.5247979460212,0.002454393848022338,0.002791590531582772,0.002560020900428382,399939.9227472085,60.40942292257802,0.25331423002531844,0.13821099718892219,2.0264790878537013,0.028158776142373644,4.652089719666663
8.5,3.666879196233578e7,751153.2529713102,2.58836361535552e6,4.563964257525935e6,1.8218632574885997e6,699129.198130579,5539.3073410902725,21473.68606475392,321.58743846101345,24862.67956218073,14719.647116956956,0.5725007716094781,5.604080000699556e6,5.468652265655303e8,1.9773174560046087e6,833940.226570837,1.19710412587524e6,3209.9415821307102,80607.2509242204,25542.10360012184,980.3984984778125,510.54230483119676,12888.21247712752,6.75878807008857,46866.924510330435,1135.7602803268849,0.004924231369796463,0.005594248185461911,0.005127290500912379,399711.7903123214,290.0291953051356,0.7353830840437626,0.24940662962157684,3.99330937498661,0.08751171845655775,4.9129103817570545
9.0,4.12190361144774e7,646101.5856375812,2.5129643627334065e6,4.614851645617507e6,1.7383417853600665e6,753780.2576701759,4395.914945571875,24588.691759796562,459.28514265524035,24451.22729347732,18099.12786360589,0.8101385588493821,8.578120084076418e6,5.447869352403294e8,3.1768887726595458e6,1.4210980710234966e6,1.1945401658656013e6,5772.312982712748,82442.69879702033,25062.276139828366,1778.492375637866,1539.9875046106076,21055.427701059703,13.743966079713685,46178.41546234265,1989.824764904504,0.00938232652929874,0.010642020662865546,0.009746175527632824,398900.90779446124,1107.0716827166273,1.9813782255950638,0.42348664732028507,7.775399777245053,0.2843637719217432,5.16101067005522
9.0,4.12190361144774e7,646101.5856375812,2.5129643627334065e6,4.614851645617507e6,1.7383417853600665e6,753780.2576701759,4395.914945571875,24588.691759796562,459.28514265524035,24451.22729347732,18099.12786360589,0.8101385588493821,8.578120084076418e6,5.447869352403294e8,3.1768887726595458e6,1.4210980710234966e6,1.1945401658656013e6,5772.312982712748,82442.69879702033,25062.276139828366,1778.492375637866,1539.9875046106076,21055.427701059703,13.743966079713685,46178.41546234265,1989.824764904504,0.00938232652929874,0.010642020662865546,0.009746175527632824,398900.90779446124,1107.0716827166273,1.9813782255950638,0.42348664732028507,7.775399777245053,0.2843637719217432,3.8707580025414154
9.5,4.132176811908598e7,625564.3109124907,2.438914474852982e6,4.327996402850694e6,1.6653496266981193e6,788420.1082721706,3451.543045054873,27021.971028002117,619.001090322999,24025.28801479233,21340.487215806155,1.0943287216631086,1.172530888188499e7,5.418469119633943e8,4.75457661698428e6,2.264504724294821e6,1.1904180408398795e6,9663.443573765346,85255.60345476966,24487.96100714086,3051.5925040076418,4624.053463133047,31841.695681970104,26.71958832530459,45381.97088405315,3239.34934981758,0.016864704241174384,0.019089498999250252,0.017464962835457416,396778.9229952615,3249.2630938430475,4.989091880193012,0.6867153155464941,14.949539534651606,0.8472211241329282,4.169684662131865
10.0,3.748184266585359e7,664501.2225182652,2.3626263721441114e6,3.842745454962578e6,1.6020046758429485e6,806279.1248955132,2698.7607947325173,28811.129337237948,795.3139982164587,23595.43313190479,24336.803206863096,1.4215839779618147,1.6056789197728634e7,5.379387969861747e8,6.695548808848544e6,3.3360487909361776e6,1.184098860182305e6,15326.741231988892,87724.06498662192,23836.46921957901,4986.357411218022,11953.360344844701,44773.48689683937,49.47516138695075,44634.67493401917,4914.259313831621,0.028542931314201183,0.03222601953232261,0.02944703168669272,392620.88413909986,7458.369256499353,11.932416619673443,1.0735197324866508,27.539820713507876,2.1113516174387463,4.45403249650201
10.0,3.748184266585359e7,664501.2225182652,2.3626263721441114e6,3.842745454962578e6,1.6020046758429485e6,806279.1248955132,2698.7607947325173,28811.129337237948,795.3139982164587,23595.43313190479,24336.803206863096,1.4215839779618147,1.6056789197728634e7,5.379387969861747e8,6.695548808848544e6,3.3360487909361776e6,1.184098860182305e6,15326.741231988892,87724.06498662192,23836.46921957901,4986.357411218022,11953.360344844701,44773.48689683937,49.47516138695075,44634.67493401917,4914.259313831621,0.028542931314201183,0.03222601953232261,0.02944703168669272,392620.88413909986,7458.369256499353,11.932416619673443,1.0735197324866508,27.539820713507876,2.1113516174387463,3.3405243723765077
10.5,3.1213753630862392e7,758189.5459267122,2.2728208449754906e6,3.285297452016003e6,1.5475161980527453e6,810113.1021144505,2113.3074485377388,30045.19912520458,982.8571791254687,23169.866356226117,27017.892604727524,1.7871528813745623,1.9760325687425423e7,5.3316423623012966e8,8.79355141804548e6,4.519011673408596e6,1.1753786091369288e6,22699.51633948573,88196.23029212569,23095.622666415216,7778.957087184685,24997.53408751064,58959.96266217181,87.35549909666254,44101.07488173926,6996.487978811711,0.045581273716728495,0.05130845034298759,0.046815607246808,386607.93303719716,13574.093826309512,25.17036559130137,1.6004326125097237,47.031046642200316,4.351206978389245,3.6653108312591742
11.0,2.42535714116897e7,909560.6622324543,2.1596402368611605e6,2.7425563626814713e6,1.5013600392567986e6,801904.6866339318,1665.7647475140666,30827.309011876656,1176.8954761876641,22754.987382027404,29340.465117200132,2.185509720258537,2.442032032825081e7,5.277468147561436e8,1.0823889109074855e7,5.54264888510206e6,1.163625072724283e6,32126.090260723147,86291.07971061533,22229.162016450144,11538.714704274153,42905.08154891664,73412.23227856598,147.51858431229624,43900.04827404722,9434.399156734193,0.06901188328323146,0.0774182069599055,0.0705224672808122,379459.8649622513,20891.024896654257,46.12256465347528,2.236705568567058,72.62164814296726,7.515360847130078,3.9742572676277574
11.5,1.7908580491860915e7,1.122288978061695e6,2.0174885144183342e6,2.2576487607152206e6,1.4634016103247665e6,782898.4209900214,1327.8840053347897,31254.74635774448,1373.5396160831187,22355.95143865294,31279.251148802323,2.6106964841132787,2.9281133520234834e7,5.2183717413299125e8,1.2675969154551445e7,6.124942923251428e6,1.1493421043965705e6,42900.44890114178,82504.71519429,21192.78906093632,16211.7494507229,63583.77466148649,87380.84006347781,238.54517850196117,44085.51862377392,12166.8252291025,0.0996732264018173,0.11139412790274429,0.10128799043685452,371614.32413302554,28980.86590581765,74.1018607879684,2.9262010064292596,102.02991361970629,11.439008393887661,4.26813620849619
12.0,1.2808217970008707e7,1.3954769140070865e6,1.846837366045427e6,1.8417231108966996e6,1.4339437325563782e6,753888.0581172023,1075.2892753299668,31410.69469609247,1569.746537982681,21977.094181198696,32820.498645955704,3.0565447659778773,3.316097877891554e7,5.157467135859688e8,1.4137363895418234e7,6.081871161483206e6,1.1321386533214946e6,55179.28996758577,77408.16696458419,19958.338535005212,21598.088163263492,85094.54075987976,100379.90512472996,369.09686111014673,44661.92479456926,15139.043364816851,0.13821268632982542,0.15384065300720445,0.13961125179530068,363804.4148761974,37114.105667588985,106.47682939575982,3.6186944685388562,132.13360575983566,15.868294329322069,4.547682504291352
12.5,9.023537990661105e6,1.7208783968333902e6,1.6542990206165828e6,1.4904073569346408e6,1.4136122795349823e6,715665.891465533,888.1368686777865,31362.490337297273,1763.2190671720293,21622.14159800877,33958.53418187009,3.5168204397431313,3.484870098924015e7,5.0986395427919585e8,1.4994918633801915e7,5.433912122089932e6,1.111936146788303e6,68681.94830715534,71602.05068485673,18541.534396929823,27415.43705846642,106051.36820755141,112134.09856123371,546.3224123026511,45622.01171305403,18309.1085064951,0.1851205674611635,0.20517195860293877,0.1858131202292833,357051.2073596532,44264.376462122826,139.87635522477137,4.2789101703596,159.48257568840938,20.416662896831202,4.813595166361887
13.0,6.335899398661018e6,2.0839358684214635e6,1.4502237699115104e6,1.1954653414423484e6,1.4030575329195682e6,669420.8024321647,750.8137864536761,31162.898405589705,1952.273795074734,21294.19803699211,34695.17656807156,3.985337587654219,3.368414586509845e7,5.045541866729746e8,1.5119683939183876e7,4.411742343979244e6,1.089678411653324e6,82177.03198471098,65571.64319182032,16996.867220731332,33365.16076013733,125593.53136931115,122524.81897791605,774.753223365189,46941.12595259311,21647.981789871785,0.24077269552548197,0.2656650335768585,0.24008709757953348,352402.32677624596,49368.11609059859,170.94530689831828,4.885608115653862,181.05599518551165,24.573709326788872,5.066539114870697
13.5,4.45917178881198e6,2.467355110788803e6,1.245305653460416e6,949402.0403916249,1.4026111857776772e6,616865.0354479065,651.3009443910631,30852.401287841014,2135.712192660681,20995.605622411393,35040.6662437685,4.456075766467045,2.9905977381372854e7,5.000713683677488e8,1.4515793887065426e7,3.3171539464907176e6,1.0673179048668065e6,93732.5574363871,59680.86381048317,15401.556549936446,39182.62628762705,143260.95491582743,131543.05978106923,1055.890649585955,48578.85319072219,25136.035140034186,0.30546627074039395,0.3355038343759713,0.3025413489107719,350572.4315929248,51685.643476744386,196.60876724945769,5.4282084070365055,194.87946878759635,27.806189617144963,5.307146841441669
14.0,3.1490689302635584e6,2.8544939677011566e6,1.0483339488099023e6,745905.4782835366,1.4120819637258467e6,560079.3387572453,580.4966562826518,30461.56114122988,2312.7089802590576,20727.811309038007,35014.41397554131,4.923310139165716,2.4478092975967832e7,4.965159137306564e8,1.3315635904814973e7,2.362772248232601e6,1.0472722688115078e6,101391.9548674623,54186.25516684288,13835.235371623114,44666.64103750584,158875.69787296728,139253.96245918548,1388.3851025222737,50483.94475674579,28758.875445107482,0.3794430923076594,0.41480793746840167,0.37322595698005245,351718.00838004815,51031.004756460214,214.05156941001195,5.903637799684134,200.17240061879212,29.70107366219133,5.536019990718202
14.5,2.22839103462207e6,3.231184008499484e6,865601.2987083921,579334.8685566364,1.4307407679980374e6,501247.13091745175,531.6028002644356,30013.137265206213,2482.7208180606854,20491.32466148807,34644.64262583165,5.381743340366855,1.857701911796681e7,4.9384997003884834e8,1.172814535557147e7,1.6242226257925616e6,1.0316080502381397e6,103932.28344855175,49250.77199802465,12363.839577038556,49688.526512665434,172445.48097444174,145769.43983237835,1768.6060076646659,52597.49405601973,32503.77059927448,0.4629006814705625,0.5036466245266348,0.4521464274009981,355451.43848255125,47763.61010721118,220.6696828973589,6.313773540288315,197.16442421489376,30.07288631549736,5.753730864788182
15.0,1.5765402551488443e6,3.586314249037687e6,701164.6647734857,444493.71772690845,1.457431409554975e6,442423.6099762383,499.5970640629791,29523.89105722951,2645.4139254346765,20285.771591473083,33966.96894335453,5.826621990639376,1.3147690105651291e7,4.919481549151613e8,9.973183545468014e6,1.0900326743563937e6,1.0214388045821189e6,101253.22934164917,44959.274776606995,11031.514945714636,54185.87935372692,184089.0135578124,151226.7444237739,2191.384849573266,54852.986515939956,36356.796138832586,0.5559936936085424,0.6020414566074429,0.5392664114962312,361028.23890236433,42605.58782498846,214.30372529707614,6.663450601611042,186.87623064291046,28.990030976020332,5.960823854237319
15.5,1.1125521028740813e6,3.911869177030299e6,557243.8658096606,336637.1032121999,1.4907312090898983e6,385383.0860335381,480.7944472492282,29006.075356233505,2800.608019891408,20110.01323504363,33022.37563357553,6.253825482428777,8.724256859480627e6,4.9065177225011694e8,8.23291478176211e6,719247.3365115279,1.0168179385280724e6,94238.78025479225,41334.9651913504,9859.47020461551,58147.82580034604,193980.37379242032,155772.05958297884,2650.748177876606,57173.91208017442,40300.38896232407,0.6588275249966407,0.7099597659530587,0.6345019988003053,367580.5309870776,36410.71003519805,194.10277759089698,6.958960861266755,170.92305509330228,26.725771302680453,6.157816799409149
16.0,781538.2259034017,4.202763554467688e6,434551.79149227863,251492.61702563282,1.529112725574891e6,331535.9734670489,472.4953623414891,28468.623153271477,2948.2338313449704,19962.2991280065,31854.980921824103,6.659921505542865,5.459183703573273e6,4.898080665871069e8,6.63030245748427e6,469190.5417164782,1.0170172301113146e6,84306.40488028269,38355.2727201796,8849.099976771364,61597.67498341464,202309.08261803983,159548.3829507296,3140.523201820331,59470.24397949332,44310.98142665422,0.7714449652679453,0.8273002241733464,0.7377087311105113,374311.058400844,29970.58601491328,161.963089924713,7.206962872164822,151.26270649911538,23.6684392057259,6.345202285275651
16.5,545598.9428393438,4.456556705257425e6,332584.19784728426,185241.78804477895,1.5710800573001415e6,281899.40687607136,472.71251456548504,27918.066364964387,3088.301564697304,19840.432746031485,30509.873528640783,7.0421878642976035,3.245203864538697e6,4.892906876080214e8,5.229728836012292e6,303987.7490738227,1.0209215425646657e6,72947.20799988662,35966.376021540644,7986.968211794392,64576.876794875425,209252.8123531098,162687.0254793644,3654.765814591605,61635.317555430796,48356.55640162413,0.8938059801067317,0.9538707351553044,0.8486616350324732,380614.92007292766,23891.549220845936,123.33591322797264,7.413725897183286,129.88957884523182,20.226930761140366,6.523448873156225
17.0,378048.4181841857,4.6730642356548775e6,249909.81238468704,134489.3957159815,1.6152679109341512e6,237108.16590737915,479.96504217415196,27359.226192236307,3220.877918799945,19741.934218149338,29031.17962052562,7.398603321799162,1.850723943565488e6,4.89004225569404e8,4.0507345961135994e6,196277.21938498004,1.0273583990698224e6,61417.833199605135,34095.83280000015,7249.992038108209,67132.22674001993,214960.40517749003,165302.10479372888,4188.010854713347,63544.91020748953,52394.21705695296,1.0257605954749174,1.0893587639055928,0.967028438438962,386124.274620631,18547.74443145492,85.64994642053982,7.584647060693039,108.5533433172038,16.756571353315792,6.6930022723650975
17.5,259777.98791606972,4.853893004656958e6,184466.5333918139,96242.63156348013,1.6605016857540905e6,197454.4728549871,493.1272820729354,26795.719165892202,3346.069601430448,19664.189308466943,27460.464250063324,7.727812144811746,1.0253957603579577e6,4.888787360186272e8,3.08597288837519e6,126562.67377510117,1.035305147751884e6,50603.336328950834,32663.038184322482,6609.983896905078,69306.84132169992,219543.6648163384,167487.4413861699,4735.37294282287,65060.466785670425,56368.15772070809,1.1670155663062125,1.2332950312110744,1.0923368894364005,390688.80974122125,14098.341320197183,54.81998190138876,7.723996954391056,88.57485716481112,13.51730558037629,6.854286454716684
18.0,176940.71115695316,5.001940223908727e6,133846.7695139844,67901.59676701308,1.7058231363247293e6,162946.05029790348,511.3203179879777,26230.319576502883,3464.0116527014193,19604.577029730397,25835.523180660428,8.029068131999397,560055.1905961059,4.888619770345536e8,2.3156196359415017e6,81620.90661013022,1.0439805225025656e6,41010.19547640073,31587.402928062897,6037.371805825268,71134.66679343759,223076.99568972082,169315.29940431766,5292.537136749749,66038.04030320972,60208.688492611276,1.3170970614957875,1.3850132738462546,1.2239387213218298,394318.06207950943,10543.308541902006,32.98137457823934,7.834862626827711,70.78548450580261,10.664128494948242,7.007704714676051
18.5,119440.92029301477,5.120903888380028e6,95548.33226601071,47252.61258500986,1.7504894761984407e6,133372.6080298805,533.8361276014641,25665.212965607905,3574.8592475617866,19560.57132042983,24189.580916042094,8.30216436523035,306028.27400589315,4.88914849972893e8,1.7147731412522963e6,52726.92819770054,1.0528509024931123e6,32836.05001357137,30794.084265137506,5504.283188009423,72638.04060230528,225604.10044770915,170836.4482024559,5855.678566336269,66343.2534010758,63833.09648471593,1.4753137357216701,1.5436111864595323,1.3609750138207877,397114.5933023282,7788.976168872175,19.094373456528377,7.919261888045457,55.570545940115196,8.261006561954018,7.153640677805099
19.0,79914.61973861337,5.214847253649209e6,67171.67937079298,32455.483512643925,1.793954726762244e6,108372.32529419046,560.0859741658957,25102.16893705262,3678.7819606988455,19529.81523053257,22550.874989174794,8.547354808472459,169374.2587342126,4.8900974284692436e8,1.256293403286441e6,34177.91549673284,1.061588011487319e6,26067.942375566563,30217.093381189752,4987.244977817704,73827.85281077186,227150.3794901063,172081.0604388294,6421.345363677262,65870.46457669996,67148.99093351839,1.6407266745129059,1.70792000394546,1.502349818794182,399218.71184163436,5702.674940482551,10.87487037989168,7.978394187494913,42.97300746964617,6.306199990573412,7.292459260026302
19.5,53013.996942894504,5.287847178509753e6,46554.38473360583,22019.899138989742,1.8358413706317497e6,87492.00231666546,589.5663684611469,24542.65572837738,3775.9597350611143,19510.168763834525,20942.577650593325,8.765273278705811,95701.14516663896,4.8912884316446203e8,912888.9141686554,22262.976423019918,1.0700105368316586e6,20574.618528413153,29800.067587509413,4469.593663767388,74705.92340368388,227738.5260694203,173060.08628515463,6986.33362853437,64562.05671708567,70060.31191551927,1.8121338761217263,1.8764913960615885,1.6467199733628213,400772.78178487846,4148.245033464518,6.197722074001711,8.012973618530065,32.8127604442734,4.758586101959736,7.424507580102579
20.0,34886.958012559,5.343739557873339e6,31844.605748070597,14770.788244430969,1.875908664973596e6,70237.01477491582,621.8373700853017,23987.914023992384,3866.580001124388,19499.733582416262,19382.987221084582,8.956854361509476,55369.8163444488,4.892615367252436e8,659352.0435919088,14586.332070885413,1.0780308838592519e6,16175.562275933351,29495.877143456357,3943.3979331517853,75269.16212032044,227403.65555068912,173767.05287575762,7547.578373408484,62422.501148096504,72475.46706734435,1.988076287203277,2.0476094303515606,1.792508103183443,401903.35313923325,3003.987161329372,3.5720619197124397,8.023571387843901,24.790975608251255,3.5588778847374227,7.5501158276150235
20.5,22788.39810787568,5.385959603031568e6,21523.57169362432,9805.724913274944,1.914021967298177e6,56109.5238809812,656.509212767299,23439.00334536523,3950.8355549145467,19496.859000409317,17885.91377218536,9.123259706958082,32782.3858650408,4.8940179335221463e8,474125.4226009002,9615.778042789358,1.0856158927567063e6,12683.90033503254,29266.75711468892,3410.3999718728664,75514.85088072527,226203.9795740339,174180.69295679755,8102.079902199338,59522.513187487086,74316.33905267651,2.166869567873579,2.2193319294750737,1.937942586964222,402715.075208913,2168.944909777002,2.0917158674526313,8.010894421105702,18.566536688761136,2.643885268997167,7.66959808860883
21.0,14785.87718214267,5.417463601904888e6,14391.26701402385,6448.893965614702,1.95012559120724e6,44635.21051825653,693.2342579901498,22896.830903950657,4028.9229260810853,19500.134096155434,16461.1862352921,9.265811983056299,19814.945938042518,4.895462432738886e8,339819.8650594378,6377.72757300065,1.0927617025521884e6,9928.42613810796,29085.914986213185,2881.363110446213,75446.04951438923,224224.1740736717,174269.11805789295,8646.879332569402,55991.283336847526,75526.47911935108,2.346661201795325,2.3895602052239844,2.0811232874291545,403290.659751625,1563.1640036215342,1.2452680012273394,7.975952363328587,13.804587229302136,1.9546590970122981,7.783253130972012
21.5,9536.44620622783,5.440713084175432e6,9529.804329828446,4205.954238002154,1.9842202813105064e6,35379.97104246522,731.7021277409118,22362.16996379465,4101.041059496873,19508.37052462878,15115.217634485898,9.38593771383934,12194.839071107319,4.89692994170972e8,242961.61852782866,4254.557912559121,1.0994792238583562e6,7762.111866806703,28939.70431683633,2373.4677293118493,75075.86814254933,221571.06026922262,173996.0319787041,9179.088463746066,51998.45905132998,76076.8747607641,2.525507545075146,2.5561303822,2.22010654484271,403693.41709296167,1125.3641472560187,0.7527505316336877,7.9201091581624254,10.203167028208942,1.4402894321510213,7.891365151510749
22.0,6118.74682217527,5.457701379721145e6,6256.720392612485,2723.041854032146,2.0163454305537597e6,27958.575262974075,771.6365528591678,21835.672481811678,4167.390200526198,19520.579952115688,13851.578530580759,9.485119367659525,7624.161160691383,4.8984096671731496e8,173384.6796059184,2853.435223089433,1.105786313438474e6,6063.254011028793,28828.031647538734,1906.065385728495,74429.43067146865,218363.88076588605,173328.6184223991,9695.967744036934,47730.63957055714,75968.24663990548,2.7014614687218064,2.716915119823449,2.352998932555766,403970.6880531129,809.6842652429532,0.46123079466073774,7.845053908518933,7.504706197625743,1.0589896709447522,7.994204486589419
22.5,3908.430509180248,5.4700048657409465e6,4077.0224237857396,1751.7665948280744,2.0465656039119174e6,22037.38600965442,812.793007035041,21317.879035478883,4228.1709202035345,19535.94918915183,12671.543023007502,9.564856419532296,4833.354175130795,4.899895336592345e8,123551.83486509346,1923.1518298858796,1.1117037357281123e6,4733.2611972969435,28761.21349993435,1495.9067735104613,73542.92345450335,214722.89803070005,172245.64071897996,10195.03386592762,43368.281908215904,75229.67381655455,2.872659558068929,2.86992281756555,2.478047790211624,404157.3110419574,582.3575544703965,0.28602365128526597,7.752736947409083,5.4979831619769755,0.7776619821970173,8.092028288112344
23.0,2487.277934258501,5.478845104579808e6,2639.390900731731,1120.8098695367282,2.0749606778141165e6,17333.043871078018,854.9565902545113,20809.227761038917,4283.5832466093125,19553.815239429918,11574.584724711718,9.62663468335766,3102.542609022221,4.901383237986199e8,87940.1441497792,1301.9769074759538,1.117253120461627e6,3693.2937580407142,28753.73343700117,1153.3777949839796,72460.04862989322,210759.70920183876,170743.67370768843,10674.169788878708,39067.8304406389,73914.15472604403,3.0373987045469817,3.0133826541528155,2.59371783859178,404278.66757219145,418.7753102376347,0.17930495810921304,7.645300657549098,4.014732837683646,0.5707483005693411,8.185081166537461
23.5,1578.0917135516286,5.485152284269349e6,1699.1527962568082,713.8385064048763,2.1016188495255e6,13608.679036430633,897.9398976148408,20310.06314367376,4333.825886797211,19573.641720668813,10558.810877340578,9.6719029654733,2014.1098185955952,4.9028711385856944e8,62535.39415427774,885.0363549480854,1.1224559374541582e6,2880.811231168911,28817.374283121266,880.9226153251525,71227.06355323058,206571.13355088516,168839.7300934794,11131.709114646945,34951.4324670782,72092.23276718392,3.1941947983689927,3.1458073576161585,2.698746557593873,404353.1402063289,301.1107565084759,0.11352868016488135,7.525010178130513,2.923796232037973,0.41886622153426134,8.27359580252992
